Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
32640,B002JWZVWO,AJ4GBLTCLH32Y,S. K. Manuel,0,0,5,1274745600,My favorite coconut water,"I've tried all the brands and all the flavors, and this coconut water is my favorite.  Not too sweet. Very refreshing drink!"
1083,B003UY9GTE,A2R6RA8FRBS608,Matthew G. Sherwin,2,2,5,1306540800,an excellent alternative to regular Gatorade,"Gatorade G2 is the way to go when you want the benefits of Gatorade without quite so much sugar. As I am in a ""pre-diabetes"" state these days, I am drinking this type of Gatorade instead of the regular Gatorade which has noticeably more sugar in it. The really good thing is that this still replenishes carbs and electrolytes after I exercise without putting unnecessary extra sugar into my system.<br /><br />G2 comes in flavors including fruit punch and grape.<br /><br />If you're on the go, the advantage of these bottles of Gatorade is this: because the bottles are smaller you can carry them with you much easier than if you took the regular, larger size bottles of Gatorade G2.<br /><br />I highly recommend this drink if you need extra carbs or electrolytes after exercising; it replenishes them very well without the extra sugar found in regular Gatorade."
49179,B001J5SW5U,A2SSTUP267R87S,"silly pants ""silly pants""",0,0,5,1336176000,Yummiest!!,"Oh, garibaldi biscuits, how I have missed you!! Great to get a taste of home. It must have been at least 15 years since i had one of these delicious morsels.... Love them! And sooooo much less sugar and artificial ingredients than you will find in US biscuits. Can't wait to get some more!"
31111,B007M83302,A14NQD4RHMM542,Samantha Anderson,0,0,5,1249344000,Fantastic!,"I have tried every variety of Popchips and this one is by far my favorite.  The pepper gives it just the right amount of spice.  If you love your food to have a little kick to it, then you will love these chips!"
37140,B000P8HPCI,A2XME3V72R6RJD,"Sonny ""Sonny""",6,15,5,1260921600,You can't find better,"I am a founding member of a secret society that is solely responsible for the fishstick industry. We invented and perfected what everyone has come to recognize as the de facto texture and shape of fine fish. Some people will tell you that Lee Martinez is the founder of the modern fishstick, but they are misinformed. Lee was my pupil. He is a glory hound who was banned from the society when he boldly renounced the word ""zest"" when describing processed meat goods.<br /><br />When I am searching for a flavor to perfectly compliment the woodsy zing of a fresh stick of fish, these olives are the finest."
13060,B000JUK4OS,A34I9X2XZ4NEUU,RAntcliff,4,4,5,1282608000,Kudos to seller,"The items you get with this package are good quality.  The kids think it's pretty cool that they are eating ""astronaut food"".  Others have said they are expensive for what you get, but it's  kind of a novelty item and the variety was good for the price.  My problem was that the package showed up missing 5 of the listed items.  First reaction was to return to Amazon for a refund, but instead I emailed the seller and told them my Amazon shipment was missing items.  Within 24 hours I received a reply asking for my address so that they could ship me the missing items.  I received the missing items in just a couple days.  Sure, it would have been nice to received the items together all at once, but the seller making good on an honest mistake was greatly appreciated!"
18757,B001534R00,A2ETVO3QRMJVWG,"Istvan Kolnhofer ""IstvanTheHun""",3,3,5,1288483200,One of the best drinks,"I highly recommend this energy drink, I take one to work every day and I find it to be very refreshing. It doesnt have a wierd toxic drug kick like some of the other more hardcore energy drinks - this seems alot more natural and balanced. I definitely found the orange flavour to be best, by a mile. The ginger ale is a little bland, and the raspberry tea is very pungent. this orange is just right, fruity and citrusy. perfect! I love this drink!"
5983,B00063480O,A1QQNN4X1MOIYT,Valya,0,0,5,1334620800,Good,My dog loves this flavor. Quality of cookie overall is very good. This particular smell drives him crazy!! On Amazon I get much chipper than in a store.
44243,B001E5DRHI,A1VK2PQ6S7CP49,Tea Lover Mommy,3,5,5,1233792000,Fantastic Loose Leaf Tea,I am very passionate about my cup of tea as I am a lifelong tea drinker and can make out the subtle differences in a tea.. Needless to say I like to go for the best.  I had heard a lot about the Dilmah brand during my global travels and started searching for it in the US. I am very glad to find it on Amazon and now at many stores in the Boston area. I went ahead and bought one and now there is no looking back. You will just fall in love.  It's a magnificent product and I would recommend everyone to give it a try....  The packaging is superb with lots of information on the company and its ethical trade practices.  I also went on their website to read about Dilmah and found that the Company runs various programs to help their own workers.  A very noble cause!!!  I mean I applaud Dilmah for doing this human service when it's most needed in today's world.  We need Company like Dilmah who puts humanity and their workers first.  Thank you Dilmah for the lovely product and keep up the good work.
21086,B002QWP89S,A33HGS0F6NVBRA,C. Kinerd,23,23,5,1232409600,Greenies - Catnip for dogs,"I have been using Greenies for years, including the older formula that reportedly had digestion problems. However, we never have had any problems with Greenies. Just make sure you get the appropriate size for your dog. I have never seen a dog that could resist a Greenie. They will start doing tricks never seen before once you bring them into the house. They do help with their breath, teeth cleaning and training and we normally use them as ""well earned"" treats (they aren't the cheapest thing in the treat world). I just ordered 4, 27 oz. tubs of the Teenies (we have Papillons) and I know our dogs will enjoy every one of them. Never have to worry about our dogs getting fat eating these as we do not give them multiple times a day. The new formula reportedly has solved the digestibility problem and the manufacturer claims is now more digestible than normal dog food. In the original formula, the problem usually involved incidents when dogs just tried to swallow them whole or get it down in 2 bites. Our dogs always chewed them into small pieces avoiding any problems. Believe me, your dogs will love them."
33136,B000SATIZA,A2ZRDB1CDFXK9Z,"W. Hahn ""music manager""",0,0,5,1283731200,Davidson hibiscus tea,Properly brewed this yields a dark red delicious tea which can lower systolic blood pressure by 20-30 points without other medication.
3904,B000CC9V42,A2QN0Z7A61PZUK,pnkfld77,0,0,5,1323993600,great gift,"gave these as a gift to my brother. we are both fans of hot sauces so i thought i'd give this a try.  the wooden packaging looked nice and was sturdy enough that it could be used for storage/transport of the sauces.<br />my brother says that he liked the sauces, he would not share with me on chirstmas day so i never got a chance to try them."
38097,B000E18CS2,AVGXQ63QRAA26,Agnes Gryczmanska,0,0,5,1324684800,Very Delicious,The noodles are very delicious and they make great Thai dishes. They cook quickly and easily. I will buy again.
47737,B004ILOH7Y,AVXQ1D8WDCPB9,"Charli Olney ""choctawcharli""",2,2,5,1333065600,Gentle Drowsiness,"Oh, how I love this tea! I brew a cup of this tea and stir in a little honey at bedtime. I curl up in bed with my Kindle and sip my tea while I read my story. By the time I finish my tea, I am calm and drowsy and ready for a gentle nights sleep. My mind doesn't whirl around with all the things I have left undone or have to do. I just sleep and dream. I Love it!"
39533,B00028P3CK,A2NP8P5F0ZORNJ,iknowcauseitriedit,1,1,5,1339891200,Stevia is great,"We use a lot of stevia and I find the Now brand to be less bitter and dissolves more evenly than some of the other brands I have used.<br /><br />If you like stevia, check out this book;<a href=""http://www.amazon.com/gp/product/B007VXFDQA"">Easy Stevia Recipes</a>"
33460,B000VHJPKI,A1MMNDK53LO2H5,"G. Martinez ""Ggirl21""",0,0,5,1279497600,...Little thin but tastes great!,Yum! I love this stuff. Gives steak a sweet tangy kick without the carbs. It's not as thick as real BBQ sauce but it tastes just the same to me:)
25229,B005CLU804,A2O1EW7WHQD3ZH,Sourz,1,2,5,1317340800,tastey new twist on plain basmati rice.,"I love basmati rice... the problem with most indian cuisines... plain basmati rice gets boring<br /><br />haryali rice is probably my new alternative to just plain rice. tastes really good, especially when cobined with punjai rajma, or paneer butter masala... Money"
31699,B001MURXMK,ALGHX7QQ5J8TY,R. L. Hume,0,0,5,1330992000,"The very best Shortbread Cookies, IMHO","I don't generally think of cookies much, but for some reason I have to have these excellent cookies several times a year.  Especially for Advent and Christmas, it just doesn't seem right not to have a lot of these around for everyone to nibble on.  I've tried a lot of different shortbread cookies but these are by far the best."
5583,B000G1X45G,A1TTUR3TU0YFDG,"TubaTim ""a husband and father""",5,6,5,1170979200,Absolutely the best,"This is the coffee we crave in our house. It is a strong brew, yet not bitter. Yuban is the best ground coffee we have tasted, yet."
3179,B000FDKUSO,A3D1LQCUWN12LD,"Literally Literate ""Jc""",3,3,5,1318896000,"Great Little Rice ""Patties""","These stay together better than round ones, which crumble terribly. They are good alone, or with my favorite Artisana Raw Sesame Butter. They are very well packaged which keeps them from getting broken. Also, each package I have opened has been fresh. Thanks for a great product Amazon!"
21073,B002QWP89S,A3ENB3F0L91PFL,Bub,0,0,5,1346976000,Patches loves these!,Patches loves these and will put up with teeth brushing since he knows he'll get a Greenie at the end of it.
41843,B0027VO330,ASPE8TT4N7V2X,plop plop,0,0,5,1348617600,could drink it!,"This is the best marinara ever, period.  We even use it when we make pizza and 3-4 spoons of it always end up in my mouth.  I could drink it right out of the jar, it's that good. If you like thick, pasty, sugary pasta sauces better than this one, then leave it on the shelf for me!"
46641,B0017OFAFS,AYAE2JTC6TXQW,Evalie Coston,0,0,5,1292284800,The Best,I can never find these in stores and when i found them on here. AWESOME! MY boyfriend was pumped there his fav. the price was not bad and they got here fast!
